"Cantidad","tiempo_de_espera"
3,6.24694904287094
2,2.96100378432759
5,10.0981626713708
3,6.31440157693695
5,10.4304735716968
3,5.51337632476239
3,6.46877152601533
2,3.30239711085237
2,4.86937150943817
2,3.60068285487823
5,10.3825121933847
2,4.15895567256772
5,9.46819974119356
1,2.5721293280343
3,6.0166884213137
2,4.40920388742392
4,8.1090960429111
2,4.43424862620496
2,4.01084026044904
5,10.5576143248465
1,1.82390956754444
2,4.2636441591244
4,8.18928576112197
5,10.4219298885492
1,1.68947875252157
4,8.08884574893393
4,7.70991746043408
2,4.45431891286672
5,9.68165681026246
3,6.86611934818837
2,4.39518580101956
3,5.99314601057308
4,8.60309823760291
4,7.95770452993087
1,2.28163114081802
4,8.26409720000755
2,4.21151921620516
NA,5.77074954954264
2,3.3745778611994
4,7.15919964511308
4,7.77185182049936
1,2.34139659610123
NA,5.94961292264578
NA,5.46745619766322
1,3.07823880097504
5,10.3510047115243
3,6.97330905013282
1,2.60651817686064
1,1.69431044081774
4,7.79403939837661
3,5.27965951086514
3,6.37023672655484
3,6.81182962611367
5,9.5397575609637
2,3.39890117659041
5,10.4413390341822
5,9.24176048219963
5,10.9608057788843
3,6.28606788890312
3,5.14255247308072
1,2.17745944786621
NA,6.12172259730269
1,0.765793233407664
3,5.97907098483802
3,5.70636961606648
2,3.55635150362137
4,8.11935840987534
4,8.4254451511469
1,2.86350441660703
3,4.68374617695229
1,2.37180566390498
5,9.52382444433235
2,4.57816508269025
5,10.1729308370789
5,10.7224785860302
3,5.25861934712167
3,6.24731564881442
1,2.14757966901732
5,10.5239311229597
5,9.8844157456825
4,8.57200842296437
5,9.77751956226206
4,7.78538129805344
3,6.01268965072789
4,7.46537391380885
4,7.77171417958286
4,8.55500191424121
3,6.82591435215286
5,10.5571273398142
1,1.78756741240571
4,8.15923994276981
2,4.04924482447237
2,3.3704862635321
2,4.12870410557036
2,3.5878533361641
2,3.46968789052643
1,2.36275273068295
2,3.64603405644683
5,9.92797562474519
1,1.51314221155928
3,6.02797221292657
1,2.24617327657524
5,10.2512726273335
NA,5.5315026757825
2,4.62902112501329
2,4.74648585652219
2,4.18645521320537
4,8.07873977394217
4,8.03867145166054
3,6.12877297296987
1,2.18821179436132
1,2.06841180947408
5,10.3269115854574
2,3.83211572881123
1,2.56467246425109
1,1.98115859411469
1,1.12215299173192
2,3.9501398153083
4,8.22351022632694
NA,6.68414750081404
1,2.03010521630755
4,7.0299653991645
1,2.00241588296268
4,7.40039403901626
1,1.51194714817513
NA,5.55631813877971
4,7.60038653774372
4,8.56856454527835
4,7.58423555022808
1,1.78046861302352
1,2.09208673070013
2,4.44518981278959
1,1.66664749496251
5,9.586888068065
4,7.74069213889308
2,3.41414065038331
4,8.46001667473491
2,2.90902093295053
1,1.73615396132255
1,1.27942998895306
1,1.02160760790511
4,8.01432909853963
1,2.76911783066139
4,8.81732017739991
5,9.71861189582362
1,1.65152214574088
3,5.73088684826421
4,8.35505511589193
2,2.71915151850999
2,4.12385023721114
4,7.79722980949622
3,5.62803075157445
5,8.99693998433994
3,5.89708679110852
5,9.17547161377207
5,9.99234606340383
5,9.55254916124329
2,4.02315986209178
3,6.23050203969189
4,7.74813061640103
1,1.488800771892
5,9.69412888548485
1,1.66630324839275
4,7.25336208547226
5,9.6096908930469
3,5.90329743257142
2,3.8895833451003
3,6.16477086994365
2,4.64593786156177
5,10.1668355158319
4,8.73789348737103
4,7.67603701763985
3,6.67533420500016
4,8.2967044539088
1,1.40414555738298
4,8.20108550624261
4,7.38115357971526
2,4.47361533784586
1,1.73012692748621
4,7.88194490648169
3,5.66023175552838
2,3.57391085381785
2,4.85106985459839
1,2.49590226145139
NA,6.40673820291092
3,6.03680997950197
NA,6.4372985716731
3,6.33085638845798
3,6.80176029919064
1,2.42501988910622
3,5.89690549677124
3,5.89255352837005
3,5.76596371783194
2,3.81813071959208
5,9.88165803025224
NA,6.68057203919633
2,2.83582018365095
3,5.64907708579483
5,9.93355964031667
2,3.3583707981234
5,10.8095503050528
1,1.88302584949407
5,9.4415409343932
2,3.55419310659466
1,2.43619758125672
5,10.934504670252
5,9.93786574809388
5,10.0535144036882
4,7.52573246997245
1,2.65832235536459
4,8.36132846317298
2,2.83537326857123
5,9.67738372709124
5,9.88294125282924
1,1.44591966330974
5,9.86338791219892
3,5.4332794228679
5,10.1796539768653
4,8.16782238193257
3,6.40549217656969
3,6.20822806796679
5,10.7970570194269
2,3.80693106135595
1,0.923348316281785
1,2.01282960653994
4,8.32492442251275
5,9.7993822002436
1,2.70043823881646
5,10.547384339343
2,4.26874664946061
5,10.0348873788873
1,1.72424968340311
1,1.91152831610903
2,4.23458892383496
3,6.48389839412384
3,5.85194267159283
1,1.63587337078818
4,9.23780293093305
5,10.2592785851749
NA,5.61733006172847
5,10.4654895281716
3,6.03084324894893
5,10.4133946242608
3,6.02589847628041
4,7.9707854743774
3,6.04530581035613
2,4.20639039852627
5,9.69495713422804
3,5.67231838486343
3,5.90761039693032
4,8.08565071581855
2,3.8413117723653
3,6.15849228122895
3,5.449132293699
1,1.28452077356631
2,4.94600531625404
5,10.1989385565302
5,9.80148593330271
2,3.86002107575482
2,4.39255926552178
4,7.89483959288532
3,6.09605748193834
2,3.86763718695077
2,3.74930447103162
4,8.30109490676013
3,6.07074727917507
3,6.65090633348517
5,9.43730157116263
5,9.9323462969753
4,7.89550552559011
5,9.46256883304316
2,4.49892936312913
3,5.94630012546293
4,7.30722100478427
NA,5.77306135070008
1,1.44733321967695
3,6.51954425630721
1,3.27145222843105
1,1.66314209043179
1,1.9538849959491
3,6.13986751714533
2,5.3544797095034
1,0.835498268162131
3,5.74302213215184
4,7.39860262138613
5,9.88618759688154
2,3.862050391207
4,7.63509559698753
1,2.91707785876177
5,10.1285326685325
3,7.19679268709398
4,8.41180831310918
3,5.36734392487198
NA,5.6923860568631
5,10.1365192095815
2,3.71105052945748
2,4.17714484453881
4,8.36628632097911
4,8.21056113832554
5,9.93269358291458
4,7.67823053306871
3,5.35533965541792
5,10.1704474492992
2,4.46116783704645
3,5.96016529512741
2,4.37680882636224
1,3.113764841762
4,8.96691064097885
1,1.75254726161193
4,8.27335592069753
NA,5.71802634552413
2,4.3449067119508
2,3.97081842996163
5,10.1387937890333
3,5.5704926927954
NA,6.67182062231351
5,9.95791001676156
3,5.77704002102247
1,1.96168931369241
2,4.03819918999794
5,10.8184320058469
4,7.44463800583313
3,7.22949560174549
5,9.61334380676849
2,4.08732168748003
4,6.97092931762537
4,7.67276973483514
3,6.36588668206437
4,8.25261652928951
5,10.2052861108763
2,3.76661734823366
2,3.07821376697109
4,7.46358768647029
5,9.88508561733798
3,6.31081858749535
5,10.4187227406948
3,5.84855597542305
3,5.92422373279381
NA,5.98770590313532
2,4.02892276647786
1,2.76857244279308
2,3.6366437359548
4,7.89761864022382
1,2.0393631462215
2,3.33086705340747
3,5.53948538239853
1,2.10013097430455
3,6.21353456386955
3,6.57004510469016
2,3.76714702178075
2,4.72695031061718
3,5.56772189134023
5,9.20185846024887
3,5.026993277224
5,10.5520251374703
5,10.1524360556527
5,9.93478905502574
4,7.85319330649405
3,6.79312772770338
5,10.6005727520296
2,3.49813014440037
5,9.30449150859189
2,4.54264794046493
4,8.28030590300867
3,5.74450950745514
5,10.1982259827855
5,8.98838444804432
3,5.66742926353328
2,4.21750360276305
2,3.96354418048802
NA,5.42818784233953
4,8.50763306533849
4,8.58152966960101
5,9.5299800807715
4,7.90726668543849
5,10.3653069697301
4,8.43186242135933
5,9.73562619268257
2,3.56073008021595
3,6.17253770342269
1,1.04199089098516
1,1.52496120532582
1,2.38679356352872
4,7.14810079724285
1,1.39961143660868
5,9.87960746819282
2,3.84896324943139
2,3.12297762115636
5,10.2546894209455
2,3.48927183145812
3,5.92097053129839
3,5.90171389649952
5,10.3483143704156
3,5.96700927014319
2,3.93282600722587
4,8.82737042200111
4,8.18594744101016
1,2.31177023130505
2,4.23744931341535
5,10.2858173133226
5,10.667868233519
2,3.9714479195167
5,10.1214219732112
4,8.98481706640714
1,1.73498084328526
1,2.64550448976812
5,9.69646090196384
5,10.8550698376601
1,1.66687631011967
3,5.59281386164237
3,6.51820131222476
5,10.4824657663065
4,8.27585541873004
5,10.1365942646701
NA,6.19006156606814
4,9.02738035302325
2,3.28373275239096
2,3.50683184147337
5,9.36042993854695
3,6.48037774518817
1,1.87717903233307
5,9.9349957720516
4,8.89165340916957
1,1.71048677360773
4,9.01139730062164
5,9.29527959317818
3,6.65891780652425
5,10.1615605012874
4,7.80569974000419
3,5.91358154830646
2,4.66948733388946
2,4.85190293618844
4,7.16076608947433
2,5.71054730417853
3,7.28897132718889
3,5.73733908267219
1,1.96780904739653
5,9.66822632223166
3,5.95349945570491
1,2.36992971912292
4,8.05168140746528
4,8.09600349910217
3,6.7394038013482
1,0.898065760709575
4,7.75427847629909
5,10.0722086356314
3,5.60844968134116
1,2.53048312014352
3,5.77724717893899
2,3.78540992311362
5,10.5945059002649
5,10.4171470365308
3,5.92484626106796
3,5.83612143360677
2,3.275917354908
5,9.65135770772419
3,7.29924511606494
NA,6.05042415758017
3,6.45674594522166
2,3.90773675086764
1,2.30491214808072
2,3.97363659550601
2,4.68196097784073
3,5.74818329143281
5,9.14546991565915
1,2.44927484156385
2,3.88113298675284
NA,6.80083545466232
NA,6.13132079763685
5,10.7268704219166
5,10.1751134797537
NA,5.89461892456731
NA,6.43193096830711
5,9.77038078518927
4,8.84237961562697
1,2.07329200840175
5,8.9850714535352
5,9.76391495994699
1,1.18381403660648
5,8.9108223469527
2,4.0296043255438
3,6.32393031834882
2,3.61928655566734
4,7.33557883693803
NA,5.76811629078301
5,9.22473736382476
2,4.35150089757504
3,6.28725150255415
NA,5.27148590961409
NA,5.75709723361184
2,4.5236080275448
5,9.91597038233596
4,8.00475794623244
3,6.208620111989
3,6.31341709834039
4,8.60312156935429
2,4.38628268430681
4,7.31121646796757
4,7.81878653734241
1,2.15114924789839
4,7.94546006194093
2,2.91041735939804
2,3.62094263750281
1,2.50727557566154
2,4.07902358103259
2,3.26371978119264
2,4.10796310311477
5,9.92064626339608
2,4.33592693670056
2,5.05327930087548
3,5.24204993446857
1,1.7474682390046
NA,5.99975019422599
4,6.93189749980812
2,3.98439000201992
4,7.70341548104378
4,9.11780138428982
1,0.541011893058322
5,10.7441105841037
1,2.50401233384556
5,10.3675458148101
2,4.0734059963624
3,5.6445998523979
1,2.55281570039081
3,5.5571264674822
5,10.3473809089309
3,6.20131959265732
5,10.5381190982176
1,1.70172678425575
4,7.70950618601149
5,10.1510382819061
2,4.15284257775717
1,2.68699917700113
3,6.24269971419303
2,4.07242001967382
3,6.42130992195772
5,9.72819609211862
4,8.54648594813955
4,7.48872919806921
4,8.16907368568644
4,7.14657711819364
5,10.1232246291033
1,1.21601843442898
2,3.88425752751733
1,1.12127227496677
5,9.68019008505063
2,3.61191654503286
1,2.27738732649398
5,9.70893893495715
5,9.61570244906373
3,6.61075784390738
3,6.83458520483604
3,6.54674019210512
1,1.25437874742927
1,2.63832654129763
3,5.38573121463015
NA,6.03315615340629
1,2.36722910165637
2,3.89305645980499
NA,5.99393526258828
3,6.06269121311528
1,2.21392901105326
4,8.20567533953663
4,7.13681937306668
3,5.91217588297005
3,6.14341926160249
4,8.29537000581967
3,5.84131985791868
5,9.64867417978291
2,3.31620609920201
1,1.63559637554008
5,9.93923753717854
3,5.6823969755634
1,2.29735134406029
3,6.18375061544888
3,5.19563078265686
5,10.1586659223992
5,10.270852329109
1,1.86933650504274
4,7.98675211901682
5,9.78388084652313
4,7.85330662860669
2,3.49647993731634
5,10.21260379982
2,3.38759170383226
5,9.70476767233644
5,9.54318096543076
1,1.56454114282167
2,3.81572218010321
4,7.75737374195362
3,5.65001906040898
3,5.87328305160869
2,3.20755119596041
4,8.05551918376066
2,4.31592307947843
1,1.35845065398305
2,3.2934496892035
2,5.11599855505523
4,8.11975362040636
NA,6.09572812784959
5,9.90074627221149
1,2.24632388056037
3,6.01862053054662
1,1.72704402382163
2,3.78376196648898
4,7.82775764683322
5,9.84016530211379
NA,5.69328222759871
3,6.53705076172046
1,2.04691107782974
4,7.61346658525588
5,10.2956243674742
2,4.17511423933907
4,7.93121020940855
3,6.20044093352004
1,1.54681050235778
4,7.90057987371897
3,5.50042264783639
3,5.4080947827882
3,5.83430067490916
5,10.0840124006242
2,3.54349723465824
5,9.91247093585777
5,9.08477693955688
4,7.77663137403264
1,2.58533363736305
3,5.42429205116014
NA,5.47266565437385
2,3.89006927074646
1,2.26733536649156
2,4.61805458276015
2,5.32687036430191
3,6.40044661903738
2,4.33572676327683
5,11.013962058533
1,1.84953784806527
1,1.89332529724466
3,6.12663507480622
1,1.28995597757974
2,3.08228167228601
3,6.90339468701913
5,9.71250212874481
2,3.77105957160347
5,9.50352211700528
4,8.072036298333
3,6.29557026121784
5,9.8856943810633
3,6.00735234677369
2,4.47569645746437
3,5.9946159614931
1,1.7193282639115
3,5.96969495927675
3,5.578836826976
4,8.05094404181976
4,7.55103710792583
2,4.69696272263834
1,0.756738047809519
5,10.2006470679053
5,9.75598638851955
3,6.9935744040749
NA,5.95189994905354
5,10.2409186801997
5,10.1934469846022
3,6.12383620466839
NA,6.32819158207252
1,2.99870686694205
3,6.46375441184034
3,6.09821207443879
3,6.89513310949372
4,8.29159887459498
5,10.3251667995508
1,2.62251507430925
2,4.08055331300998
3,6.36274534572882
2,3.86275989093387
1,2.06241803269807
4,8.01982131366373
1,1.68013348123386
5,11.0173266094649
4,7.72055120030558
5,9.82211029466399
NA,6.73134035957592
5,9.98968888538551
4,8.58406321359462
3,5.69632143954259
4,7.99357917034728
5,9.87453156078679
NA,5.58457484419386
3,5.8483440233165
1,1.67236643016741
5,10.4287236624735
5,9.85450820848819
2,3.95860939777785
4,7.5860776535976
3,6.10759950280546
5,9.19403182154818
4,6.52506410785839
4,8.94005317163292
1,2.37863084871135
4,8.31736431703022
2,2.8817458670985
3,6.33856455851359
NA,6.32903879968622
5,9.96117247930002
1,2.41251938132687
4,8.5602845153531
1,1.93891820040653
5,10.9726685388294
5,10.4941813497499
3,6.61219269064289
3,5.84244119258368
3,5.93443857216925
5,9.53870728877305
1,2.20368454274018
2,4.13200571719025
2,4.04564177697083
4,7.65965628556712
5,9.88401525243451
2,4.99255589138229
1,1.53542032144739
3,5.7969548836869
3,5.29828372309377
3,5.37963546621203
5,9.85661739928241
5,9.80435634910646
3,5.69154921788371
4,7.61307784523356
NA,5.97081820278771
5,10.5670102715602
4,7.82109940723666
5,9.35839806818845
3,5.46547409774966
5,8.99782617546443
1,1.14474183889096
1,1.62628990861852
1,1.51179226938281
5,9.42548694469944
3,6.99462182690371
NA,6.94469720574644
1,3.28220465030648
2,4.38824795077067
1,1.91937572758037
5,9.47836965277469
5,9.4496168689319
2,3.75156302626461
1,2.64026046329823
1,2.33323528116956
5,10.4447500986362
4,7.90643928613169
5,9.22318182853705
NA,6.23233300028698
1,1.89269401396775
2,3.84802084642533
5,11.0920866141961
NA,6.50397730600647
1,1.88579689815634
3,5.04827679023834
NA,5.92581092903531
3,6.49519446005009
4,8.18641049635712
5,10.1360536840078
2,4.52254681956404
3,5.91549500639259
2,3.82709898739162
2,3.87301693316552
2,4.36725646373035
3,5.86532593451784
NA,6.44928223561672
1,1.3859081903207
5,9.36446748930899
1,2.06369180415322
4,8.38019157899401
2,3.7961735419889
1,1.71128932754098
4,6.58031191654555
2,4.18716043711048
3,5.54857251062859
5,10.2012874530915
3,6.7136058614767
4,7.75204047703634
1,2.34836269077694
4,7.92372711335118
5,10.1843023178558
3,5.42210030736022
4,8.20891179746405
3,6.65248077222448
5,10.8983559278106
1,1.40630967257146
1,2.26684250417861
3,5.74598791461712
3,6.26136031405186
3,5.91076806877178
NA,5.94511503159644
NA,6.41018141276705
3,6.37310076336792
4,8.13953851889303
1,2.23202469102314
2,4.18923020626664
3,6.1391870007765
4,8.04561508005348
NA,6.52693677727961
5,10.3549496461277
5,10.396966419286
1,2.55348424924705
4,8.27466866650728
5,9.92350083565267
4,7.45526478837737
2,3.7559837730992
1,1.5650225413496
5,9.85074570651237
4,7.73735271367981
5,9.90165709206152
1,1.48805004086288
1,1.68884894171302
3,6.17779357853897
4,8.10680297675131
5,9.79796515921393
4,8.50641116602551
2,3.17943527933347
2,4.24137930428021
2,4.78491528356031
2,3.79607612087569
1,2.19379245902042
4,7.72085599833786
1,1.98899248187996
4,8.4078017310612
5,9.54299275930322
3,5.72258960112543
1,2.26611167369242
1,2.20785484486223
5,10.4034295909062
1,2.62637409844826
5,10.3849263708908
4,7.46118369639341
4,8.07689068327198
4,7.80045628987552
3,5.9970712509436
5,10.4586811776946
2,4.13807772193467
NA,6.14672584450164
2,3.93994262730111
4,8.19850925242849
4,7.41068740572093
2,3.78922598799644
3,6.80828801802142
1,2.30806142164885
4,7.5191029866176
1,1.38572167032536
5,9.52033487320535
5,10.2900784282816
5,10.2165794822913
NA,5.78484051282663
NA,5.88478949394773
2,4.4891140347628
2,3.84646319501699
5,9.97079536007742
1,2.17626687357934
1,1.90883618474555
3,5.6324867977986
NA,5.86266102681899
3,5.45949978240066
4,8.23465630800384
2,4.66602006125877
4,8.12213131793455
4,8.40636461309692
1,1.67443248753284
5,9.92984561186822
2,3.9319439217032
3,5.28467968745039
4,8.04444647126554
3,6.23961862948451
2,4.3417032277694
4,8.65782702038735
1,1.26367528161125
2,4.3088257295103
NA,6.42766870081349
5,9.89498709598761
5,10.3012296663743
1,1.29273376262915
NA,6.17632900136758
5,8.43545590430414
1,2.15602915157274
5,10.8007817275022
4,8.77099351385412
1,0.670165310132052
1,2.26751342134207
2,3.82513950282651
2,3.98749597095177
3,4.89193327214325
2,4.19252025058757
2,3.73663965612856
2,4.18694474444943
5,9.90439089982169
4,7.48728122231386
5,10.1665981680536
2,4.29753453565557
NA,6.09629130811256
5,10.283550793719
1,1.76799468563201
1,2.64240040752999
3,5.82101385909717
5,9.71017405507703
5,10.5207963912403
3,6.55744109053894
4,8.34032781855054
4,8.11025332996305
5,10.797442992324
2,3.49467955304325
4,8.56888499647075
5,10.8571969172425
5,10.0273047870684
1,2.2928610019727
1,2.30485109682132
5,10.5967910041552
5,9.57059478668961
1,2.44785309667448
1,1.14552646691554
1,3.03845177269505
NA,5.78346178474947
NA,5.91103618165384
5,10.1294425883249
4,7.37484396989816
3,5.86855257838201
4,8.03074372023278
2,3.83001625591095
5,11.0131470306722
1,1.10661967452178
1,1.94730579217904
4,8.58942364429664
4,7.58191759776823
2,3.93052443909701
5,10.9716424483866
1,1.06632720117481
5,9.59820106742096
1,1.40079571871097
2,4.31476069214496
5,9.56693573851971
4,8.23390280148341
3,5.67709680889671
4,7.92373722017076
1,2.42810743968832
4,8.06850187681426
2,3.02964727301682
NA,5.80118793066658
5,10.3567975488383
3,6.93007415981941
4,7.44258692751248
4,7.88568948195523
5,9.95920506007256
5,9.63371675631891
2,3.30868358847212
5,10.919398300172
1,2.73916722970861
3,5.29660664169609
5,9.05801393393607
5,9.86131688619636
2,4.21521390259563
3,5.93560666597265
5,10.5646322977069
5,9.87673575349443
1,1.41722609210467
2,4.7599411464752
4,7.88298662809368
5,9.85801320648054
5,9.8684208579395
5,10.0280021518791
2,2.8406690551666
4,8.34164856600889
3,6.3606159493558
4,8.31462259540543
4,7.79443718991173
4,8.04965421344043
5,9.28254366417775
3,6.17989017713523
4,7.59147232147261
3,6.65844646242931
4,7.5370882160046
1,0.970457308532269
3,6.08632959198149
1,1.18472193367707
5,9.53607669044535
3,6.40201614507126
4,8.93616587431965
1,1.86866095499258
2,4.48582564884029
4,7.31131806915402
2,4.86525065714193
1,1.99745640927243
5,9.61005987829025
5,10.1987719607078
3,5.59537553164643
4,8.02516151512432
3,6.05088602086091
3,6.58456177303162
3,5.71670445305148
5,9.81232985583822
5,10.0619967694981
4,8.44868723886666
NA,7.0169301609839
4,8.79109322783522
3,6.48012767689159
5,9.04846151144777
2,4.47366237693762
3,6.37671018608651
3,5.65110143648909
1,1.71753489448287
2,3.31542482752901
5,9.99372651261019
4,8.04531500783915
2,3.12322476967771
1,1.20933118351248
3,6.08724253870869
1,1.48655803081614
2,3.85039183881526
4,8.50385834305531
2,3.78704439935832
2,4.06353215741347
1,2.30788551229158
1,1.43767114448943
5,10.6213385109726
1,2.45850767863986
3,6.63648264649723
1,1.78689944854992
1,1.26784020519932
1,2.25558147489044
3,6.30926612589212
5,11.2701843119282
2,4.85974646302498
4,7.76755861774317
1,1.49661135490352
3,6.31049448172195
4,8.9966212462717
4,7.40843301724585
3,5.60974919570675
3,6.87384749395121
1,2.91859349108349
4,8.09727820722324
1,1.18988485788078
2,3.72871473628838
3,6.58370942023751
2,5.07686678743866
2,3.99206172991373
2,3.684277433018
3,6.15264365812476
5,10.072439301946
3,5.54533234690473
2,4.29594208685959
3,6.69522215389562
5,10.0065602136427
1,2.31287510027995
4,8.12604251659867
5,10.2307830469054
5,9.89318845479507
2,4.59893802895681
NA,6.18503323111815
2,3.74857927402463
4,8.31522856524353
4,8.47864876289046
2,3.96275856842917
5,8.66091779458953
3,6.81808219329366
4,7.62468472568181
2,3.82542804618811
2,4.80931536989749
2,3.05098005574892
4,7.44672781978445
4,7.6252746456243
5,9.34355931493605
1,2.55164416198237
3,6.63224806682175
1,2.25043806555026
4,7.78029708713658
4,7.78816001219393
4,7.71596346389633
2,3.73764681685909
4,8.24141279693499
1,2.45463168269638
4,7.77171115649062
3,6.15949519948343
2,2.80710362455256
1,2.03791848657879
2,3.56077907181255
5,10.5492665899015
2,4.59291220381684
4,6.90175230944802
5,10.461158759236
3,5.71713580314108
4,7.9180294891611
3,6.44925041350772
2,4.34458365951149
2,3.59048837732866
1,2.16003337848811
3,5.76646238439207
5,10.6259276680232
NA,5.2833953716322
5,10.4098772260412
5,10.6955480440982
5,8.69523749540711
3,6.32387329848025
3,5.81851020896427
3,6.05511087550902
1,1.86496292622008
5,10.3460486534669
NA,6.53327181713319
2,4.29656505066985
4,7.94685361558874
3,5.78793543556556
4,7.92984312399059
2,3.8863544243441
3,6.1025309691166
1,1.58770225572814
NA,6.36142195623644
5,9.50085066706486
NA,5.32699091133357
5,10.1288887415437
4,8.20764500202941
5,10.5127097864563
5,10.3630380339604
5,10.1098936880732
2,4.34579980589803
4,7.50975113231443
2,3.42969514806927
3,5.39225600160259
2,4.02236426816166
1,2.33073518734047
1,2.45319612357132
5,10.7418507265251
5,10.1646002937874
3,5.93590427532791
4,7.66936152850522
4,8.12703410982337
NA,6.03695402699562
2,3.8374353416689
NA,5.73062013175591
4,7.49706755098565
1,1.50852650098658
1,2.73441518091896
4,8.12530891664676
4,7.78496412168335
4,7.21040446022011
5,10.0964318684553
4,7.75134997240978
1,1.95705422432892
4,7.89642562235511
2,4.38802769435125
4,7.96568237047358
1,1.91099929148465
3,7.1864192392656
4,8.54360209878867
2,4.06500911565094
5,9.63440100168602
2,4.58956484177654
NA,5.60280688630081
NA,6.04509957778337
3,6.42629287426049
3,5.79434394233704
2,3.81639508804565
5,10.2201545707015
2,4.06973556631543
3,5.87537369399557
4,7.89531298252908
3,6.12544961290156
1,2.23336433370696
4,8.64713090797652
5,9.79038386032981
2,4.65832972564178
4,7.26739182157856
1,1.67745671505328
1,1.32354907524827
5,10.1547207808718
4,8.21043069036172
3,5.3169872907073
1,2.02393223607839
2,3.54306686289509
1,2.24692142754711
1,1.22254308029403
2,4.43235865791144
1,1.97779603381582
1,1.48202865312927
NA,6.02767060839077
5,9.86716648743048
1,1.81776931295041
4,7.25132545421704
4,7.70739492201549
4,7.913336188589
3,5.25837389635893
5,10.1511806925914
5,10.6865581930295
1,2.39104360017296
5,9.60073352123743
3,5.67156689143238
3,5.76715387275984
2,4.30294670769345
3,5.98024023137431
1,1.52747174860388
3,5.24400769470777
1,2.2796485814893
2,3.47801827481256
2,4.24850603621889
3,6.0365354577907
5,10.3608855074716
NA,6.61621741492204
3,5.2883528052512
4,8.51115182877224
3,6.34390753946046
5,9.84627255516954
2,3.99012547221481
1,2.24419919285082
1,2.33025040517704
5,9.14297833634274
1,2.72942849055364
NA,5.36518392271522
1,0.959417940365548
1,2.47711969282516
1,1.24420387277339
1,1.88792843298367
1,1.32673555224429
5,9.10270784532616
4,7.77894300197475
1,2.32355601224947
5,10.1579496900588
1,1.67876309184041
5,9.99212147646459
5,9.95065242625125
5,9.98823775571928
4,7.7769808524034
2,4.18047495130517
5,9.45864874450429
4,8.18875869788728
3,5.83029614776042
2,3.83220070398588
1,2.3529020468169
4,7.78621408899093
4,7.50732487423121
4,7.39848082924388
3,6.33451637168234
2,2.83335631133048
2,3.79154221321849
2,4.09072819382283
5,9.31251979592405
NA,6.07261314375906
3,6.33512000946712
3,5.08778570634504
1,1.55639302057181
5,10.8811312219919
5,9.67268778926364
4,7.51695277003559
5,9.57114071912491
3,5.78284030021005
2,4.09295994312658
4,7.64816636654229
NA,6.16999146398097
3,6.35097637363773
5,10.1680907561101
5,10.3749128506477
3,5.59955883240572
2,3.93862930346799
NA,6.40127596014787
2,4.02747894161739
2,4.10634751692069
4,8.02543033986004
4,8.09145842533478
5,9.98766353581409
3,5.45030450089454
3,6.08699966553624
3,5.77231663882536
5,10.7178894309008
4,7.73520491519356
4,8.07607569803593
1,1.01336933795191
4,7.6705606196494
3,5.58577367555863
4,8.61585177153354
5,9.9244570245324
2,4.07247813732825
2,4.15014845602451
5,9.73444426036767
1,2.15035757084202
3,6.75331202025991
3,6.3084963549784
3,6.35720002910152
2,3.58273858712405
2,4.0895237696384
NA,6.21580488275486
3,5.67244918495421
2,4.05871027416797
1,2.98676404519969
4,7.51273338401929
1,2.27647382560391
4,7.46308943512387
3,6.17599838464022
2,3.47908761212952
4,8.29517557584297
1,1.36578005060062
5,10.0102388323536
2,4.67065812938717
4,7.88876295627528
5,9.94680120289818
2,4.70209515589488
3,7.01814827658074
5,11.2415525563533
5,9.80318733778479
1,1.47243170467049
3,6.32557717120875
1,2.21779772212842
5,10.6426041171833
3,6.07510668384185
4,8.08040967972448
1,2.75687931721658
3,6.08099538498748
1,2.34111756347217
2,4.24225877249929
1,1.97776403980427
4,7.73259441838486
2,3.83122607823879
2,3.0257365159385
NA,6.70835917264667
4,7.20244458539598
4,7.70464975834513
5,9.81483447713512
4,8.60276417834393
1,2.02892535212409
2,4.47211264468838
5,9.85288407525372
2,4.83568422422005
5,10.2434989091784
NA,6.34277877308123
5,10.4387654919845
2,3.25888387363553
4,7.99473799379952
3,6.10721212427181
3,5.61663537583161
2,4.00608525998255
4,7.63932983457581
2,4.10987371483981
5,9.10758588838906
4,8.14220479433675
2,3.68186325323569
1,2.46966994870595
1,1.01344475092338
1,2.02125665465293
5,9.88954517876877
3,6.4702618065642
1,1.20999444559359
1,1.72563449246752
3,6.35593075868094
5,10.3064368112992
1,2.17816705379946
2,4.14428515363444
5,9.16572914298619
3,6.42553109858927
4,8.10788803172504
1,1.09264645735156
5,9.91327433492395
3,6.476883880636
2,4.35189379223891
3,5.68435752479871
5,10.4537958841049
5,9.80151833713318
5,10.1909794827267
4,8.46426635057133
3,6.19528804438408
4,7.67364872562642
1,2.40999118340728
1,2.73871504289166
3,5.53540178310368
4,7.90890283340701
2,4.5018292358372
4,7.57400405593565
1,1.14031209851841
4,7.75265048234761
3,6.53324488872916
5,9.31907618362827
5,9.87584808469962
5,10.4809650390743
2,4.02346372713591
3,6.28345952716751
5,10.8119900800245
4,8.45038560572758
4,8.29559532573631
5,10.2454932040919
4,7.4207916981817
NA,6.48873011111713
2,4.27105331093601
1,2.20181036713616
3,6.02860017188748
3,5.36447605844942
2,4.07679687598836
3,6.62747804760882
5,9.69414352007602
1,1.09957537626162
4,8.91901393509297
1,1.71786103160686
